"date","address","phone","num_hugi","title","max_daesil_time","daesil_price","sukbak_time","sukbak_price","hashtag","content"
"2018-11-16","서울특별시 서초구 서초동 1591-7","050350500468","1938","서초 컬리넌","5","23,000","20:00","65,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","2017.11 서초 컬리넌 GRAND OPEN"
"2018-11-16","서울특별시 강남구 대치동 890-27","050350500187","2853","선릉 꾸띠","6","20,000","18:00","60,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","★월~목 무한대실 이벤트★선릉역 1번 출구에서 도보 400m에 위치화사하고 아름다운 분위기의 객실을 원한다면?"
"2018-11-16","서울특별시 강남구 삼성동 142-24","050350518312","106","선릉 베드스테이션","5","25,000","22:00","80,000","#쿠폰혜택 #마이룸","베드스테이션 그 특별한 만남! 10월 GRAND OPEN 예정!"
"2018-11-16","서울특별시 강남구 대치동 890-40","050350500331","880","선릉 프린스","6","23,000","20:00","70,000","#쿠폰혜택 #현장적립 #최저가보상","무한 대실 이벤트 (주중 25,000)_ (주말:30,000) 12시간 이용 가능 am08:00~pm:08:00 !!현장 결제가 기준!!야놀자 제휴기념 특별가 이벤트!!!"
"2018-11-16","서울특별시 강남구 삼성동 141-21","050350518161","95","선릉 호텔 스타","4","25,000","17:00","75,000","#쿠폰혜택 #마이룸 #현장적립",""
"2018-11-16","서울특별시 성북구 보문동4가 90-2","050350501867","954","성북 피아노","6","20,000","","50,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","6시간 대실 이벤트!일요일 숙박 오픈 특가 이벤트!"
"2018-11-16","서울특별시 성북구 보문동5가 159-3","050350515765","1455","성북 호텔스토리","4","20,000","18:00","50,000","#쿠폰혜택 #마이룸 #현장적립","ㆍ무한대실 이벤트 (평일 6시간 이용가능)ㆍ조식 서비스 실시 (07:00~09:00AM) / 아이스 아메리카노 무료ㆍ회원 적립 및 할인 혜택 부여"
"2018-11-16","서울특별시 성북구 석관동 185-42","050350501319","433","성북(석계역) 나비","9","20,000","18:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","여름 뿌시기!! 럭셔리 팥빙수 제공★★● 아침은 든든하게 맛있는 샌드위치 제공 ●● 공기청정기 설치 / 진드기 방지, 알레르기 예방 침구 완비 ●"
"2018-11-16","서울특별시 성북구 하월곡동 90-104","050350517942","45","성북(하월곡동) 코리아나","2","15,000","18:00","35,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 성동구 성수동2가 314-38","024645041","289","성수 빅토리아","3","25,000","17:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 성동구 성수동2가 317-5","050350501647","234","성수 아띠","4","30,000","15:00","178,000","#현장적립","♥ 호텔아띠 크리스마스 패키지 ♥호텔아띠 all week 대실 시간연장 이벤트!"
"2018-11-16","서울특별시 성북구 동선동1가 119-8","050350516212","3355","성신여대역 Hotel The Artist","4","25,000","22:00","130,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립","주중 숙박 고객 조식 무료(일~금) ☆☆2성 관광호텔 등급 확정, 특별가 제공마일리지 적립 이벤트 진행"
"2018-11-16","서울특별시 성북구 동선동4가 81-2","050350501310","2419","성신여대역 R","5","20,000","22:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","★행운번호 이벤트(무료대실 &숙박권)★PM10시~02시까지 심야대실!!★무한대실&조기숙박이벤트 ★마일리지 적립 ★생일 업그레이드(현장결제 이용시)★성신여대 R의 이용후기 이벤트!"
"2018-11-16","서울특별시 성북구 동선동4가 85","050350500341","2528","성신여대역 로데오","12","20,000","12:00","70,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 성북구 동선동1가 91","050350515715","5584","성신여대역 리비에르","5","22,000","14:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","EVENT 1. 야놀자 제휴기념 특별할인 실시★★★EVENT 2. 숙박고객님께는 미니 BAR 10%할인★★★EVENT 3. 숙박일경우 퇴실 연장을 원하시면 최대 2시간 무료연장(주말제외)★★★"
"2018-11-16","서울특별시 성북구 동선동1가 88-1","050350501101","1025","성신여대역 샤미소","6","22,000","20:00","66,900","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","EVENT . 먹거리 서비스"
"2018-11-16","서울특별시 성북구 삼선동5가 407","050350500033","788","성신여대역 소풍","6","18,000","22:00","47,000","#당일예약취소가능 #현장적립 #최저가보상","★ 무한 대실 이벤트 ★소풍 마일리지 적립 이벤트"
"2018-11-16","서울특별시 성북구 동선동1가 92-7","050350514363","1713","성신여대역 아이비","5","18,000","21:00","45,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","★대실 10회 이용시 대실 1회 무료★ ★숙박 10회 이용시 숙박 1회 무료★"
"2018-11-16","서울특별시 성북구 동선동1가 85-76","050350517996","165","성신여대역 천일","5","16,000","20:00","30,000","#쿠폰혜택","오픈기념 특가 진행★"
"2018-11-16","서울특별시 성북구 동소문동5가 59-4","050350500232","2619","성신여대역 탑텔","6","20,000","21:00","55,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","EVENT1. 마일리지 적립 이벤트♥EVENT 2. 생일 이벤트♥EVENT 3. 숙박 대실 시간 연장 이벤트♥"
"2018-11-16","서울특별시 성북구 삼선동4가 351-1","050350500802","2881","성신여대역 파라오","6","20,000","16:00","58,900","#현장적립","고객님의 성원에 힘입어 4+1 감사이벤트 진행조식 서비스 실시먹거리 서비스 Z-one"
"2018-11-16","서울특별시 성북구 동선동1가 2-10","050350501208","2527","성신여대역 파브","6","20,000","21:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","EVENT 1. 마일리지 적립EVENT 2. 무료권"
"2018-11-16","서울특별시 강북구 수유동 45-63","050350509719","863","수유 34번가","4","15,000","20:00","35,000","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 강북구 수유동 90-9 수유 4월 2일","029805550","2721","수유 4월 2일","12","20,000","12:00","45,000","#쿠폰혜택 #TOP100 #현장적립 #최저가보상","@@주말대실 시간연장 이벤트@@@@ 평일숙박 방문시 포인트적립3000점 30000특가 @@&clubs;(평일)가을맞이미친이벤트_객실 선착순 업그레이드&clubs;"
"2018-11-16","서울특별시 강북구 번동 446-49","050350501577","2114","수유 CF(씨에프)","10","20,000","14:00","50,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","매주 금요일 선착순 객실 10개 특별할인 이벤트수유 cf 평일 무한대실가능"
"2018-11-16","서울특별시 강북구 수유동 81-8 수유 DU(하이)","050350509752","0","수유 DU(하이)","6","15,000","18:00","40,000","#마이룸",""
"2018-11-16","서울특별시 강북구 번동 446-59 수유 L","050350518330","151","수유 L (엘)","4","22,000","20:00","40,000","#쿠폰혜택 #마이룸 #현장적립",""
"2018-11-16","서울특별시 강북구 번동 446-58 수유 M","050350500953","2819","수유 M (엠)","9","20,000","15:00","50,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","무한대실 이벤트현장결제 대실 이벤트토요일숙박 현장결제시 빠른입실"
"2018-11-16","서울특별시 강북구 번동 446-62","050350501099","695","수유 글로리아","5","15,000","16:00","35,000","#쿠폰혜택 #현장적립 #최저가보상","글로리아 10+1 EVENT!!21시 이후 입실 시 야간대실 이용가능!~"
"2018-11-16","서울특별시 강북구 수유동 223-6 수유 뉴캐슬","029028800","259","수유 뉴캐슬","10","18,000","18:00","40,000","#쿠폰혜택 #현장적립 #최저가보상","야놀자 제휴 기념 미친 EVENT!!수유 상권에 없는 야간 대실이!!! (새벽 1시까지 받아욧!!)수유 상권에 없는 주말(금,토) 입실시간이 PM 6시!!"
"2018-11-16","서울특별시 강북구 번동 446-48 수유 다니엘 캄파넬라","029066383","2394","수유 디자인호텔 다니엘 캄파넬라","4","20,000","14:00","73,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","Penthouse Sweet Suite P.K.G호텔, 그 이상의 가치 &lt;트라토리아 안젤로&gt;ROOFTOP, &quot;ROSENELLA&quot;"
"2018-11-16","서울특별시 강북구 번동 446-55 수유 LUSH","050350500528","966","수유 러쉬(LUSH)","6","20,000","18:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","감사 숙박 할인 이벤트대실시간 이벤트!"
"2018-11-16","서울특별시 강북구 수유동 90-3 수유 루시","050350515742","1391","수유 루시","10","15,000","18:00","40,000","#현장적립 #최저가보상","*에라 모르겠다!! 10월 대실 할인!!!★수유 지역 유일★ 미친 고스펙 컴퓨터 입점!!PC 인증샷을 찍으면 숙박권이 퐝퐝!!"
"2018-11-16","서울특별시 강북구 수유동 229-52","050350500190","919","수유 르씨엘","6","18,000","20:00","45,000","#쿠폰혜택 #현장적립 #최저가보상","마일리지 더블적립 이벤트"
"2018-11-16","서울특별시 강북구 수유동 229-51 수유 리젠트","050350509760","346","수유 리젠트","4","17,000","21:00","50,000","#쿠폰혜택 #현장적립",""
"2018-11-16","서울특별시 강북구 번동 446-28","050350500835","251","수유 리츠","4","15,000","20:00","35,000","#현장적립 #최저가보상","★바디프렌즈 안마의자 입점"
"2018-11-16","서울특별시 강북구 수유동 48-26","050350501159","2295","수유 리치 (RICH)","11","15,000","10:00","40,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","&hearts;무한대실X야간대실X무한숙박X빠른입실 이벤트진행&hearts;&hearts;단골인증 포인트 적립 퐝퐝&hearts;"
"2018-11-16","서울특별시 강북구 수유동 274-1 수유 리치 다이아몬드","029059131","2407","수유 리치 다이아몬드","5","22,500","21:00","67,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","최대 주차시설 보유 / 대실 특가 EVENT 진행중!""경전철.택시 대실이벤트 및 가을패키지""경전철 DAY USE EVENT!"
"2018-11-16","서울특별시 강북구 수유동 45-52 수유 마이(MY) 호텔","050350517881","618","수유 마이(MY) 호텔","4","20,000","19:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","*추억 공유, 사진 이용후기 EVENT (~10.31까지)※8+1 대실 EVENT"
"2018-11-16","서울특별시 강북구 수유동 47-23 수유 메리엘","050350500302","2197","수유 메리엘","4","20,000","20:00","55,000","#쿠폰혜택 #TOP100 #당일예약취소가능 #현장적립 #최저가보상","★수유에 숨어있는 보석★가성비 최고★2018년 10월 이용후기 당첨자 발표★★정성스런 이용후기 이벤트&amp; 쏟아지는 쿠폰과 할인혜택★★대실/숙박 어디갈지 고민하지마세요★"
"2018-11-16","서울특별시 강북구 수유동 48-81 수유 명품","050350501910","415","수유 명품","10","15,000","12:00","38,000","#쿠폰혜택 #현장적립","◆ 롤(LOL),최신게임 지원PC설치 ◆◆ 정품 케라시스 샤워세트 입점 ◆◆ 카드,현금 동일한 회원가 적용됩니다 ◆"
"2018-11-16","서울특별시 강북구 수유동 191-30","050350509737","13","수유 몽","4","17,000","18:00","45,000","",""
"2018-11-16","서울특별시 강북구 수유동 191-22","050350515520","658","수유 문","6","17,000","16:00","40,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","무한대실 이벤트&hearts;심야대실 이벤트&hearts;"
"2018-11-16","서울특별시 강북구 수유동 90-4","050350501450","459","수유 미라지","6","20,000","18:00","40,000","#쿠폰혜택 #현장적립 #최저가보상","※ 토요일 현금 결제시 입실시간 20시 / 카드결제시 입실시간 22시※ 토요일 대실 / 카드 - 4시간 / 현금 - 5시간 ※▶PC 업그레이드 완료 ▶안마의자 입점"
"2018-11-16","서울특별시 강북구 수유동 45-65 45-65","050350515166","796","수유 뷰","4","15,000","21:00","40,000","#쿠폰혜택 #마이룸 #현장적립","최고사양 컴퓨터 설치 완료♥"
"2018-11-16","서울특별시 강북구 수유동 87-1 수유 세시봉","050350500738","353","수유 세시봉","4","20,000","19:00","37,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","☆일일 타임세일 이벤트 선착순 5팀에게 숙박 최저가 제공☆☆수유 유일하게 보드게임 대여가능합니다☆☆수유 유일하게 네일 아트 기구 대여가능합니다☆"
"2018-11-16","서울특별시 강북구 번동 418-5 수유 솔리드 호텔","050350509812","348","수유 솔리드 호텔","5","30,000","20:00","65,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 강북구 번동 449-20 수유 써클","050350509723","950","수유 써클","5","19,000","19:00","44,000","#쿠폰혜택 #현장적립 #최저가보상","노하드 PC, RAM 16기가 전객실 설치! (검은사막,롤,피파3,오버워치 가능)배그 저사양으로 PLAY 가능!!별도 마일리지 카드 발급해서 쓰세요^^"
"2018-11-16","서울특별시 강북구 번동 446-70","029901500","1172","수유 아지트","6","20,000","18:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","★10+1 EVENT★♥야놀자 예약 평일 5000원 할인 EVENT♥★선착순 객실 업셀링 EVENT★"
"2018-11-16","서울특별시 강북구 수유동 104-2 수유 아테네","050350501012","3782","수유 아테네","10","15,000","16:00","40,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","무한대실 이벤트현장 결제 고객이벤트*더 빠른 입실 이벤트"
"2018-11-16","서울특별시 강북구 수유동 229-53","050350509759","571","수유 에이플러스(A+)","4","20,000","22:00","50,000","#마이룸 #현장적립","시험 성적은 D 라도 너에 대한 사랑만큼은 A+ !!!따뜻한 원두커피 한잔 하고 가세요^^"
"2018-11-16","서울특별시 강북구 번동 446-3 수유 여우","050350515247","950","수유 여우","6","20,000","19:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","♥7+1 이벤트♥선착순 할인권 배포아이스아메리카노+달달한 팝"
